Unnamed: 0,Semester Year Name Concat,Enrollment Cnt,Course Subject Short Nm,Course Number,Section Nbr,Crs Rpt College Schl Shrt Nm,Major
96,2017 Spring,1,Public Health,198,17,School of Public Health,french
97,2017 Spring,2,Public Policy,C103,1,Goldman School Public Policy,french
98,2017 Spring,1,Rhetoric,20,1,Clg of Letters & Science,french
99,2017 Spring,1,Rhetoric,103B,1,Clg of Letters & Science,french
100,2017 Spring,1,Rhetoric,189,2,Clg of Letters & Science,french
101,2017 Spring,1,Sociology,102,1,Clg of Letters & Science,french
102,2017 Spring,1,Sociology,114,1,Clg of Letters & Science,french
103,2017 Spring,1,Sociology,190,1,Clg of Letters & Science,french
104,2017 Spring,1,Sociology,198,9,Clg of Letters & Science,french
105,2017 Spring,1,Statistics,2,1,Clg of Letters & Science,french
106,2017 Spring,1,Statistics,W21,1,Clg of Letters & Science,french
107,2017 Spring,1,Statistics,152,1,Clg of Letters & Science,french
108,2017 Spring,1,Statistics,155,1,Clg of Letters & Science,french
109,2017 Spring,1,Theater Dance & Perf Stds,10,3,Clg of Letters & Science,french
110,2017 Spring,1,Yiddish,102,1,Clg of Letters & Science,french
